,text,sentiment
4176,pelayanannya kurang saya di pindahkan kamar sebelumnya di lantai dan kamarnya tidak bisa dibuka dan berulang kali ke reception di suruh coba lagi dan di transfer ke lantai dan kamarnya juga tidak bisa kebuka wasting time dan disappointed,negative
4177,waktu kunjungan kami tahun baru mati lampu berulang ulang sehingga membuat saya dan anak anak kurang nyaman apa lagi waktu di lift yang kedua harapan saya ke depan kolam renang agar di pugar karena konstruktur kolam renang sangat tidak nyaman buat anak anak dan berkesan sempit sekali yang terakhir kebersihan kamar mandi agar lebih diperhatikan,negative
4178,kamar yang di pesan masih meninggalkan bau asap rokok memang type kamar smooking tetapi seharusnya bisa diminimalisir untuk sisa bau asap rokonya kamar yang tiba mati listriknya beberapa kali dan akhirnya nyala teruss walaupun keluar kamar,negative
4179,selimutnya warnanya kekuningan gitu tidak dikasih shampoo ada tempat shampoo si di kamar mandi tapi tidak ada isinya ac nya kurang dingin lift nya rusak satu jadi antri kalau naik lift pintu kamar mandi yang tidak bisa rapet nutupnya,negative
4180,agak kecewa dengan kondisi kamar yang terlalu kecil tidak cocok untuk keluarga dan keadaan kamar yang parkitnya agak retak dan sprei yang agak bercak bercak dan robek robek lalu dengan kolam renang yang superr kecil alangkah baikny jangan di cantumkan ada kolam renang atau sebaiknya dialihkan fungsi sebagai jacuzzi yang berisi air hangat hanya saran,negative
4181,kolam renangnya kecil seperti kolam ikan airnya lumutan beda banget sama yang ada di foto zonk banget pokoknya,negative
4182,staf ramah menu sarapan perlu ditingkatkan kualitasnya handuk tidak layak pakai,negative
4183,toilet kotor dan dinding kamar mandinya juga kotor kami booking untuk orang tapi sandal kamar dan alat mandi cuma diberi saja,negative
4184,agak kecewa pas check in lama karena kita rombongan kamar sudah pesan lama tapi pas datang masih dicari cari kelihatan tidak siap semoga selanjutnya time bisa diperbaiki lagi tapi sepertinya cukup sekali deh kita kesitu,negative
4185,check in harus nunggu sampai jam tidak peduli ada room lain yang kosong kurang dari itu dikenakan biaya tambahan selain itu peredam antar kamar sangat minimal suara keributan dari luar terdengar jelas masuk kamar arena saat saya masuk ke kamar sudah ada semutnya dan air panas sempat mati,negative
4186,saya dua malam menginap di hotel ini kamar mandi baunya kurang sedap sarapan nya tidak enak hari pertama keasinan hari kedua hambar rasanya dan kurang segar makanannya dan yang paling males parkirannya itu kecil jadi tiap masuk dan keluar diparkirkan sama petugas nya dan parkir nya di gedung sebelah hotel agak ribet jadinya,negative
4187,untuk yang lain sudah cukup puas tetapi air di hotel ini sering mati keluarnya pun airnya hitam dan shower untuk mandi tidak bisa disetting benar untuk suhunya,negative
4188,sprei kotor handuk buluk ada debu kebetulan saya alergi debu,negative
4189,tidak sesuai ekspektasi yang di foto recepsionist tidak ramah yang rambut pendek,negative
4190,kamar kurang bersih pada saat check in dilayani orang staf laki laki kurang ramah makan sarapan sangat kurang baik swimming pool kurang bersih,negative
4191,pelayanan kurang memuaskan untuk menginap dalam waktu yang cukup lama meminta towel dikenakan cash rp untuk cleaning pelayanan agak lama dalam make up ulang kamar bathmat tidak diganti air hangat tidak menyala dan lampu kamar mandi rusak ukuran tv kecil chanel nya kurang dan tidak disediakan list chanel tv,negative
4192,kolam renangnya kecil sekali dan kotor sangat berbeda dengan gambar di traveloka,negative
4193,kolam renang tidak seperti perkiraan dan suara bel kamar lain dapat terdengar di kamar sehingga mengganggu,negative
4194,kamar sempit tidak kedap suara dari luar bisa kedengeran sandal hotel hanya satu pasang atap tidak seperti ekspektasi saya,negative
4195,letak ac menyemprot ke arah tempat tidur dan makanan waktu sarapan tidak ada rasa,negative
4196,saat datang pada saat proses check in sempat ribut dengan recepsionistnya masalah kamar saya minta bed tapi dikasih twin aku jadi bingung mendengarnya meskipun dengan hasil ribut ribut dikasih bed padahal aku sudah hari pindah pindah hotel untuk nyobain hotel hotel di jogja tidak pernah dapat masalah untuk kamar untuk sarapan nasi gorengnya asin bnget kamar bersih tapi kolam renang alakadarnya tidak disediakan handuk,negative
4197,wastafel mampet kamar mandi bau check in lama tapi overall tidak buruk lah,negative
4198,lumayan mahal tidak sesuai dengan fasilitas kamarnya kalau pagi cukup terang dan itu mengganggu kenyamanan sewaktu tidur cahaya masuk walau dalam kondisi ditutup korden menu sarapan kurang menarik suka tidak kebagian piring makan,negative
4199,malam pertama menginap mengecewakan karena ac nya kurang dingin,negative
4200,kolam renang seperti kolam ikan,negative
4201,kunci kamar tidak bisa pinjam lebih dari sedangkan saya dan keluarga kadang jalan terpisah sarapan kurang variatif tapi rasa ok,negative
4202,sangat mengecewakan saya dateng jam dan saya langsung ke resepsionis dilayani oleh ibu yang sangat tidak ramah dia bilang jam baru bisa masuk kamar setelah jam saya kembali dia bilang belum selesai dan dia bilang menit lagi setelah menit lagi belum selesai juga saya bawa bayi butuh istirahat dll perjalanan saya dari bandung ke jogja hampir jam sampai hotel masih disuruh tunggu saya tanya lagi setelah jam ke si ibu nya dia jawab dengan muka tidak sopan dan nada tidak sopan ya saya juga kan tidak tahu kalau belum selesai seharusnya dia minta maaf sama kita karena sudah terlambat dan tidak tepat pokoknya saya sangat kecewa dengan pelayanan hotel edelweiss yogyakarta dan kolam renangnya sangat sempit sehingga tidak bisa dipakai renang,negative
4203,kamar terlalu sempit tidak ada cukup ruang,negative
4204,sarapan menu kurang lengkap,negative
4205,kamar kecil parkirannya kecil apalagi untuk mobil sangat susah lampu koridor kamar kurang terang seperti remang,negative
4206,kami merasa sedikit dipermainkan karena receptionist mengarahkan kami ke kamar yang sudah terisi orang lain lalu kami kembali ke receptionist yang mengakui kelalaiannya dan memohon maaf serta diganti kamar sebenarnya suasana hotel cukup nyaman namun suara dari lorong cukup mengganggu kami yang berada di kamar perlu dipikirkan tentang manajemen parkir sebab lahan parkir sangat terbatas,negative
4207,kebijaksanaan late check out yang tidak supel,negative
4208,biasa saja kurang nyaman dengan proses valey yang lama,negative
4209,ac kamar tidak dingin swimming pool kecil banget terkesan dipaksakan tidak seindah yang ada di foto padahal pilih hotel disini salah satu alasannya karena ingin cobain poolnya,negative
4210,teryata untuk saya ukuran kamarnya agak kecil jadi kurang bisa leluasa bergerak,negative
4211,area sarapan non smoking mejanya tidak enak tidak ada kolongnya lutut harus nyamping malah yang smoking area mejanya yang ada kolongnya oke malah perokok yang dibuat nyaman,negative
4212,pelayanannya kurang ramah kolam renangnya tidak sama seperti di gambar parkir kecil dan lokasi kurang menarik,negative
4213,kolam renangnya kecil banget dan kamarnya sempit,negative
4214,sarapan tidak enak rasa masakannya tidak enak pool tidak seperti di gambar sangat kecil untuk berenang wifi tidak bisa dipakai,negative
4215,kamar terlalu sempit mobil juga susah parkir,negative
4216,pelayanannya sangat lama dan terkadang suka lupa saya minta di morning call tapi tdak ada tidak recommended laah,negative
4217,request amenitis dan hairdariyer lama sekali,negative
4218,ac tidak dingin tengah malam berisik suara di lorong terdengar ke dalam kamar air panas tidak lancar parkir mobil disaranakan valet parking tapi sampai pagi hari mobil masih di pinggir jalan makanan biasa saja asal ada semoga diperbaiki pelayanannya masih ada pilihan hotel lain yang sama strategisnya dengan layanan lebih baik,negative
4219,kebersihan kamar kurang masa iya di sheet kamar buat check in tidak dicek masih ada spotnya dan pillow casenya bolong di ujung masih dipakai kamar dari koridor tidak kedap suara dan amenities tidak lengkap,negative
4220,sarapan menu sedikit parkir kurang luas,negative
4221,kecewa kamar tidak seperti yang di foto sempit banget kolam juga sempit banget mana yang sepele seperti sendal dikamar cuma dapat terus shower aku tidak panas di komplain cuma bisa beberapa saat habis gitu tidak bisa panas lagi,negative
4222,kamarnya tidak kedap suara tidak bisa tidur jadinya dan makanannya kurang enak,negative
4223,kolam renang kotor bangunan sekitarnya tidak terawat,negative
4224,proses check in dan check out terlalu memakan waktu,negative
4225,petugasnya jutek kurang komunikatif dan kurang ramah makanan sarapan tidak dikonfirmasi tamu orang sendal disediakan hanya satu,negative
4226,air panas untuk mandi tidak hidup,negative
4227,interiornya bagus sayang recepsionisnya jutek,negative
4228,tidak berkoordinasi dengan baik dengan customer seharusnya menunggu customer check out baru dibersihkan sehingga mengakibatkan kesalahpahaman yang tidak perlu selebihnya nyaman dan bersih thanaks,negative
4229,kolam renangnya masih dalam awal perbaikan untuk atap tidak sesuai ekspektasi kamarnya kurang luas karena salah penataan ruang kurang cahaya matahari sehingga terasa pengap,negative
4230,kamu get what kamu pay kolam renang kecil dan kotor kamar bagus fasilitas lengkap parking nya susah tidak ada tempat parking staf nya cuek kurang ramah,negative
4231,nyamuk kecoa dan kamar mandinya bau kecoa penerangan di kamar kurang,negative
4232,pelayanannya kurang memuaskan dan receptionisnya kurang ramah gambar tidak sesuai dengan yang asli,negative
4233,cs yang membersihkan ruangan tidak bersih karyawan yang di restoran kurang banyak dan kurang ramah,negative
4234,kamar tidak kedap suara jadi berisik sekali kalau ada roomboy cleaning pelayanan bersih diluar staf ramah sangat kecewa dengan kolam renangnya yang sangat kotor seperti tidak pernah disikat lantainya mungkin butuh ganti keramik baru dengan warna cerah,negative
4235,gambaran fasilitas hotel tidak seperti pada foto kolam renang sangat kecil kotor parkiran sangat terbatas,negative
4236,kamar sangat kecil kolam renang tidak seperti kolam renang sangat kecil kamar mandi bau,negative
4237,parkiran sangat sempit sehingga mobil harus selalu di vallet petugas satpam saat malam hari tidak ramah sarapan biasa saja,negative
4238,ac di lobby bocor sehingga sering lantai lobby licin recepsionist hanya orang sehingga tamu harus antri jam check in harus jam sehingga kami harus menunggu dari pagi sampai siang untuk bisa masuk kamar,negative
4239,resepsionisnya tidak ramah banget tidak suka saya saya kan bayar,negative
4240,parkir mobil yang tidak asyik sampai membuat baret waktu menginap lampunya sering mati,negative
4241,keseluruhan memuaskan tetapi prosedur valet parking yang kurang memuaskan,negative
4242,overall sih oke ya tapi yang membuat kecewa tuh bed saya diganti twin padahal sudah pesen dari awal banget double jadi agak kurang leluasa soalnya sempit yang twin sikat gigi sama pasta juga dapat cuma cuma sendal juga,negative
4243,kecewanya sengaja pilih free sarapan biar bisa sarapan sebelum jalan jalan tapi nasinya rasanya aneh kaya nasi kemarin kamar parkiran pool sempit banget serba mungil dah pokoknya untuk gelar sajadah saja mempet,negative
4244,airnya kotor mungkin karena kemarin ada perbaikan,negative
4245,resepsion nya payah beberapa kali di telfon minta asbak jawabnya iya nanti di anter dari awal aku check in sampai check out asbak tidak datang begitu juga dengan sikat gigi yang di minta room untuk tamu tapi perlengkapan mandi cuma di sediain untuk satu tamu saja,negative
4246,room terlalu sempit untuk kapasitas keluarga parkiran juga kurang luas,negative
4247,masak ia minuman yang ada di kulkas disuruh bayar,negative
4248,kolam renang kotor sekali bentuknya tidak karuan,negative
4249,peralatan mandi tidak lengkap sampo tidak ada sabun cuma satu kecil pula respon bersih kamar lambat,negative
4250,kami pesan kamar dan semua kurang puas mungkin saat itu keluarga besar kami kurang beruntung karena staf reception tidak ramah pelayanan di restoran saat makan malam sangat lama kolam renang sangat tidak layak harus berfikir keras untuk menginap di sini lagi,negative
4251,pelayanan sangat kurang parkir sempit menunggu mobil lama merapikan kamar juga lama,negative
4252,pelayanan baik kamar hotel sempit,negative
4253,kamarnya oke cuma restonya sedikit kotor dan rasanya kurang greget,negative
4254,kamar terlalu kecil makanan enak sarapan kurang banyak menu pilihannya,negative
4255,di malam hari sempat mati listrik sekitar menitan dan pada saat itu saya sedang berada di lorong menuju kamar,negative
4256,kamar mandi tidak ada kuncinya agak kecewa dengan kolam renangnya kecil banget halaman parkirnya juga kecil jadi agak membingungkan ketika banyak mobil memang sih ada valetnya tapi jadi tidak praktis karena mobil harus berpindah pindah karena disediakan lokasi parkir tapi agak jauh dari hotel,negative
4257,biasa banget seluruhnya tempat dan makanan,negative
4258,kamarnya sempit untuk yang twin bed tidak ada bedanya dengan yang double sama sama sempit menu sarapannya sedikit tidak variatif,negative
4259,air mati dan handuk tidak segar ac kurang dingin,negative
4260,ac nya suka bocor dan tidak dingin kamar mandi ada tampias airnya,negative
4261,kolam renang sedang di renovasi jadi tidak asyik,negative
4262,pelayanan kurang memuaskan terus biasanya makanan kecil di dalam kamar bukannya memang untuk konsumennya ternyata harus bayar dan itu mahal,negative
4263,kolam renangnya kecil jadi tidak bisa buat berenang orang dewasa,negative
4264,pool nya pas lagi renov padahal mau ngabuburit sambil berenang lucu di atap kecewa,negative
